"INCIDENT_ID","DATA_YEAR","ORI","PUB_AGENCY_NAME","PUB_AGENCY_UNIT","AGENCY_TYPE_NAME","STATE_ABBR","STATE_NAME","DIVISION_NAME","REGION_NAME","POPULATION_GROUP_CODE","POPULATION_GROUP_DESC","INCIDENT_DATE","ADULT_VICTIM_COUNT","JUVENILE_VICTIM_COUNT","TOTAL_OFFENDER_COUNT","ADULT_OFFENDER_COUNT","JUVENILE_OFFENDER_COUNT","OFFENDER_RACE","OFFENDER_ETHNICITY","VICTIM_COUNT","OFFENSE_NAME","TOTAL_INDIVIDUAL_VICTIMS","LOCATION_NAME","BIAS_DESC","VICTIM_TYPES","MULTIPLE_OFFENSE","MULTIPLE_BIAS"
4020,1991,"NY0303000","New York","","City","NY","New York","Middle Atlantic","Northeast","1A","Cities 1,000,000 or over",22-APR-91,,,0,,,"Unknown","",1,"Destruction/Damage/Vandalism of Property",0,"Other/Unknown","Anti-Black or African American","Business","S","S"
4021,1991,"NY0303000","New York","","City","NY","New York","Middle Atlantic","Northeast","1A","Cities 1,000,000 or over",24-APR-91,,,0,,,"Unknown","",1,"Destruction/Damage/Vandalism of Property",0,"Residence/Home","Anti-Hispanic or Latino","Other","S","S"
4022,1991,"NY0303000","New York","","City","NY","New York","Middle Atlantic","Northeast","1A","Cities 1,000,000 or over",01-MAY-91,,,0,,,"Unknown","",1,"Destruction/Damage/Vandalism of Property",0,"Residence/Home","Anti-Black or African American","Other","S","S"
4023,1991,"NY0303000","New York","","City","NY","New York","Middle Atlantic","Northeast","1A","Cities 1,000,000 or over",10-MAY-91,,,0,,,"Unknown","",1,"Destruction/Damage/Vandalism of Property",0,"Church/Synagogue/Temple/Mosque","Anti-Jewish","Religious Organization","S","S"
4024,1991,"NY0303000","New York","","City","NY","New York","Middle Atlantic","Northeast","1A","Cities 1,000,000 or over",10-MAY-91,,,0,,,"Unknown","",1,"Destruction/Damage/Vandalism of Property",0,"Residence/Home","Anti-Black or African American","Other","S","S"
4025,1991,"NY0303000","New York","","City","NY","New York","Middle Atlantic","Northeast","1A","Cities 1,000,000 or over",14-MAY-91,,,1,,,"White","",1,"Destruction/Damage/Vandalism of Property",0,"Church/Synagogue/Temple/Mosque","Anti-Other Religion","Religious Organization","S","S"
4026,1991,"NY0303000","New York","","City","NY","New York","Middle Atlantic","Northeast","1A","Cities 1,000,000 or over",16-MAY-91,,,1,,,"White","",2,"Aggravated Assault",2,"Other/Unknown","Anti-Black or African American","Individual","S","S"
4027,1991,"NY0303000","New York","","City","NY","New York","Middle Atlantic","Northeast","1A","Cities 1,000,000 or over",27-APR-91,,,0,,,"Unknown","",3,"Intimidation",3,"Other/Unknown","Anti-Gay (Male)","Individual","S","S"
4028,1991,"NY0303000","New York","","City","NY","New York","Middle Atlantic","Northeast","1A","Cities 1,000,000 or over",19-MAY-91,,,0,,,"Unknown","",1,"Destruction/Damage/Vandalism of Property",0,"Church/Synagogue/Temple/Mosque","Anti-Other Religion","Religious Organization","S","S"
4029,1991,"NY0303000","New York","","City","NY","New York","Middle Atlantic","Northeast","1A","Cities 1,000,000 or over",03-MAY-91,,,0,,,"Unknown","",1,"Arson",0,"Other/Unknown","Anti-Jewish","Religious Organization","S","S"
4030,1991,"NY0303000","New York","","City","NY","New York","Middle Atlantic","Northeast","1A","Cities 1,000,000 or over",24-MAY-91,,,1,,,"Unknown","",2,"Aggravated Assault",2,"Other/Unknown","Anti-Lesbian, Gay, Bisexual, or Transgender (Mixed Group)","Individual","S","S"
4031,1991,"NY0303000","New York","","City","NY","New York","Middle Atlantic","Northeast","1A","Cities 1,000,000 or over",05-JUN-91,,,0,,,"Unknown","",1,"Destruction/Damage/Vandalism of Property",0,"Church/Synagogue/Temple/Mosque","Anti-Jewish","Religious Organization","S","S"
4032,1991,"NY0303000","New York","","City","NY","New York","Middle Atlantic","Northeast","1A","Cities 1,000,000 or over",09-JUN-91,,,0,,,"Black or African American","",2,"Aggravated Assault",2,"Other/Unknown","Anti-White","Individual","S","S"
4033,1991,"NY0303000","New York","","City","NY","New York","Middle Atlantic","Northeast","1A","Cities 1,000,000 or over",11-JUN-91,,,0,,,"Unknown","",1,"Destruction/Damage/Vandalism of Property",0,"Residence/Home","Anti-Black or African American","Other","S","S"
4034,1991,"NY0303000","New York","","City","NY","New York","Middle Atlantic","Northeast","1A","Cities 1,000,000 or over",12-JUN-91,,,0,,,"Unknown","",1,"Destruction/Damage/Vandalism of Property",0,"Other/Unknown","Anti-Jewish","Religious Organization","S","S"
4035,1991,"NY0303000","New York","","City","NY","New York","Middle Atlantic","Northeast","1A","Cities 1,000,000 or over",18-JUN-91,,,0,,,"Unknown","",1,"Destruction/Damage/Vandalism of Property",0,"Other/Unknown","Anti-Jewish","Religious Organization","S","S"
4036,1991,"NY0303000","New York","","City","NY","New York","Middle Atlantic","Northeast","1A","Cities 1,000,000 or over",21-JUN-91,,,0,,,"Multiple","",2,"Aggravated Assault",2,"Other/Unknown","Anti-Gay (Male)","Individual","S","S"
4037,1991,"NY0303000","New York","","City","NY","New York","Middle Atlantic","Northeast","1A","Cities 1,000,000 or over",26-JUN-91,,,0,,,"Unknown","",3,"Aggravated Assault",3,"Other/Unknown","Anti-Jewish","Individual","S","S"
4038,1991,"NY0303000","New York","","City","NY","New York","Middle Atlantic","Northeast","1A","Cities 1,000,000 or over",06-APR-91,,,0,,,"Unknown","",1,"Destruction/Damage/Vandalism of Property",0,"Church/Synagogue/Temple/Mosque","Anti-Jewish","Religious Organization","S","S"
4039,1991,"NY0303000","New York","","City","NY","New York","Middle Atlantic","Northeast","1A","Cities 1,000,000 or over",07-APR-91,,,1,,,"White","",2,"Intimidation",2,"Other/Unknown","Anti-Black or African American","Individual","S","S"
4040,1991,"NY0303000","New York","","City","NY","New York","Middle Atlantic","Northeast","1A","Cities 1,000,000 or over",03-JUL-91,,,0,,,"Unknown","",1,"Arson",0,"Other/Unknown","Anti-Jewish","Religious Organization","S","S"
4041,1991,"NY0303000","New York","","City","NY","New York","Middle Atlantic","Northeast","1A","Cities 1,000,000 or over",06-JUL-91,,,0,,,"White","",2,"Intimidation",2,"Other/Unknown","Anti-Black or African American","Individual","S","S"
4042,1991,"NY0303000","New York","","City","NY","New York","Middle Atlantic","Northeast","1A","Cities 1,000,000 or over",10-JUL-91,,,0,,,"Unknown","",1,"Destruction/Damage/Vandalism of Property",0,"Residence/Home","Anti-Jewish","Other","S","S"
4043,1991,"NY0303000","New York","","City","NY","New York","Middle Atlantic","Northeast","1A","Cities 1,000,000 or over",10-JUL-91,,,1,,,"White","",2,"Intimidation",2,"Other/Unknown","Anti-Hispanic or Latino","Individual","S","S"
4044,1991,"NY0303000","New York","","City","NY","New York","Middle Atlantic","Northeast","1A","Cities 1,000,000 or over",13-JUL-91,,,0,,,"Unknown","",1,"Destruction/Damage/Vandalism of Property",0,"Residence/Home","Anti-Jewish","Other","S","S"
4045,1991,"NY0303000","New York","","City","NY","New York","Middle Atlantic","Northeast","1A","Cities 1,000,000 or over",23-JUL-91,,,0,,,"Unknown","",1,"Burglary/Breaking & Entering",0,"Other/Unknown","Anti-Jewish","Business","S","S"
4046,1991,"NY0303000","New York","","City","NY","New York","Middle Atlantic","Northeast","1A","Cities 1,000,000 or over",29-JUL-91,,,0,,,"Unknown","",1,"Destruction/Damage/Vandalism of Property",0,"Other/Unknown","Anti-Black or African American","Business","S","S"
4047,1991,"NY0303000","New York","","City","NY","New York","Middle Atlantic","Northeast","1A","Cities 1,000,000 or over",04-AUG-91,,,1,,,"Black or African American","",1,"Destruction/Damage/Vandalism of Property",0,"Church/Synagogue/Temple/Mosque","Anti-Other Religion","Religious Organization","S","S"
4048,1991,"NY0303000","New York","","City","NY","New York","Middle Atlantic","Northeast","1A","Cities 1,000,000 or over",13-AUG-91,,,0,,,"Unknown","",2,"Intimidation",2,"Other/Unknown","Anti-Black or African American","Individual","S","S"
4049,1991,"NY0303000","New York","","City","NY","New York","Middle Atlantic","Northeast","1A","Cities 1,000,000 or over",16-AUG-91,,,0,,,"Unknown","",3,"Intimidation",3,"Other/Unknown","Anti-Gay (Male)","Individual","S","S"
4050,1991,"NY0303000","New York","","City","NY","New York","Middle Atlantic","Northeast","1A","Cities 1,000,000 or over",23-AUG-91,,,0,,,"Unknown","",1,"Destruction/Damage/Vandalism of Property",0,"Other/Unknown","Anti-Jewish","Society/Public","S","S"
4051,1991,"NY0303000","New York","","City","NY","New York","Middle Atlantic","Northeast","1A","Cities 1,000,000 or over",23-AUG-91,,,0,,,"Unknown","",1,"Destruction/Damage/Vandalism of Property",0,"Residence/Home","Anti-Jewish","Other","S","S"
4052,1991,"NY0303000","New York","","City","NY","New York","Middle Atlantic","Northeast","1A","Cities 1,000,000 or over",23-AUG-91,,,0,,,"Unknown","",1,"Destruction/Damage/Vandalism of Property",0,"Other/Unknown","Anti-Jewish","Business","S","S"
4053,1991,"NY0303000","New York","","City","NY","New York","Middle Atlantic","Northeast","1A","Cities 1,000,000 or over",27-AUG-91,,,0,,,"Unknown","",1,"Destruction/Damage/Vandalism of Property",0,"Church/Synagogue/Temple/Mosque","Anti-Jewish","Religious Organization","S","S"
4054,1991,"NY0303000","New York","","City","NY","New York","Middle Atlantic","Northeast","1A","Cities 1,000,000 or over",31-AUG-91,,,0,,,"Unknown","",1,"Destruction/Damage/Vandalism of Property",0,"Church/Synagogue/Temple/Mosque","Anti-Jewish","Religious Organization","S","S"
4055,1991,"NY0303000","New York","","City","NY","New York","Middle Atlantic","Northeast","1A","Cities 1,000,000 or over",03-SEP-91,,,0,,,"Unknown","",1,"Destruction/Damage/Vandalism of Property",0,"Residence/Home","Anti-Black or African American","Other","S","S"
4056,1991,"NY0303000","New York","","City","NY","New York","Middle Atlantic","Northeast","1A","Cities 1,000,000 or over",01-SEP-91,,,0,,,"Unknown","",1,"Destruction/Damage/Vandalism of Property",0,"Other/Unknown","Anti-Jewish","Religious Organization","S","S"
4057,1991,"NY0303000","New York","","City","NY","New York","Middle Atlantic","Northeast","1A","Cities 1,000,000 or over",20-AUG-91,,,0,,,"Black or African American","",1,"Destruction/Damage/Vandalism of Property",0,"Residence/Home","Anti-Jewish","Other","S","S"
4058,1991,"NY0303000","New York","","City","NY","New York","Middle Atlantic","Northeast","1A","Cities 1,000,000 or over",21-AUG-91,,,0,,,"Unknown","",1,"Destruction/Damage/Vandalism of Property",0,"Residence/Home","Anti-Jewish","Other","S","S"
4059,1991,"NY0303000","New York","","City","NY","New York","Middle Atlantic","Northeast","1A","Cities 1,000,000 or over",16-SEP-91,,,0,,,"Unknown","",1,"Destruction/Damage/Vandalism of Property",0,"Church/Synagogue/Temple/Mosque","Anti-Jewish","Religious Organization","S","S"
4060,1991,"NY0303000","New York","","City","NY","New York","Middle Atlantic","Northeast","1A","Cities 1,000,000 or over",20-SEP-91,,,0,,,"Unknown","",1,"Destruction/Damage/Vandalism of Property",0,"Residence/Home","Anti-Jewish","Other","S","S"
4061,1991,"NY0303000","New York","","City","NY","New York","Middle Atlantic","Northeast","1A","Cities 1,000,000 or over",23-SEP-91,,,0,,,"Unknown","",1,"Destruction/Damage/Vandalism of Property",0,"Other/Unknown","Anti-Jewish","Society/Public","S","S"
4062,1991,"NY0303000","New York","","City","NY","New York","Middle Atlantic","Northeast","1A","Cities 1,000,000 or over",27-SEP-91,,,1,,,"White","",2,"Intimidation",2,"Other/Unknown","Anti-Lesbian, Gay, Bisexual, or Transgender (Mixed Group)","Individual","S","S"
4063,1991,"NY0303000","New York","","City","NY","New York","Middle Atlantic","Northeast","1A","Cities 1,000,000 or over",30-SEP-91,,,0,,,"Unknown","",1,"Destruction/Damage/Vandalism of Property",0,"Church/Synagogue/Temple/Mosque","Anti-Jewish","Religious Organization","S","S"
4064,1991,"NY0303000","New York","","City","NY","New York","Middle Atlantic","Northeast","1A","Cities 1,000,000 or over",06-OCT-91,,,3,,,"Multiple","",2,"Aggravated Assault",2,"Other/Unknown","Anti-Gay (Male)","Individual","S","S"
4065,1991,"NY0303000","New York","","City","NY","New York","Middle Atlantic","Northeast","1A","Cities 1,000,000 or over",08-OCT-91,,,0,,,"Unknown","",1,"Destruction/Damage/Vandalism of Property",0,"Other/Unknown","Anti-White","Other","S","S"
4066,1991,"NY0303000","New York","","City","NY","New York","Middle Atlantic","Northeast","1A","Cities 1,000,000 or over",12-OCT-91,,,0,,,"Unknown","",1,"Destruction/Damage/Vandalism of Property",0,"Church/Synagogue/Temple/Mosque","Anti-Jewish","Religious Organization","S","S"
4067,1991,"NY0303000","New York","","City","NY","New York","Middle Atlantic","Northeast","1A","Cities 1,000,000 or over",16-OCT-91,,,0,,,"Black or African American","",2,"Aggravated Assault",2,"Other/Unknown","Anti-White","Individual","S","S"
4068,1991,"NY0303000","New York","","City","NY","New York","Middle Atlantic","Northeast","1A","Cities 1,000,000 or over",17-OCT-91,,,0,,,"Unknown","",1,"Burglary/Breaking & Entering",0,"Residence/Home","Anti-Hispanic or Latino","Other","S","S"
4069,1991,"NY0303000","New York","","City","NY","New York","Middle Atlantic","Northeast","1A","Cities 1,000,000 or over",25-OCT-91,,,0,,,"Unknown","",1,"Destruction/Damage/Vandalism of Property",0,"Church/Synagogue/Temple/Mosque","Anti-Jewish","Religious Organization","S","S"
4070,1991,"NY0303000","New York","","City","NY","New York","Middle Atlantic","Northeast","1A","Cities 1,000,000 or over",29-OCT-91,,,0,,,"Unknown","",1,"Destruction/Damage/Vandalism of Property",0,"Residence/Home","Anti-Jewish","Other","S","S"
4071,1991,"NY0303000","New York","","City","NY","New York","Middle Atlantic","Northeast","1A","Cities 1,000,000 or over",02-NOV-91,,,0,,,"Unknown","",1,"Destruction/Damage/Vandalism of Property",0,"Church/Synagogue/Temple/Mosque","Anti-Jewish","Religious Organization","S","S"
4072,1991,"NY0303000","New York","","City","NY","New York","Middle Atlantic","Northeast","1A","Cities 1,000,000 or over",03-NOV-91,,,0,,,"Unknown","",1,"Destruction/Damage/Vandalism of Property",0,"Other/Unknown","Anti-Jewish","Religious Organization","S","S"
4073,1991,"NY0303000","New York","","City","NY","New York","Middle Atlantic","Northeast","1A","Cities 1,000,000 or over",08-NOV-91,,,0,,,"Unknown","",1,"Destruction/Damage/Vandalism of Property",0,"Other/Unknown","Anti-Jewish","Religious Organization","S","S"
4074,1991,"NY0303000","New York","","City","NY","New York","Middle Atlantic","Northeast","1A","Cities 1,000,000 or over",17-NOV-91,,,0,,,"Unknown","",1,"Not Specified",0,"Other/Unknown","Anti-Jewish","Society/Public","S","S"
4075,1991,"NY0303000","New York","","City","NY","New York","Middle Atlantic","Northeast","1A","Cities 1,000,000 or over",21-NOV-91,,,0,,,"Unknown","",1,"Destruction/Damage/Vandalism of Property",0,"Residence/Home","Anti-Jewish","Other","S","S"
4076,1991,"NY0303000","New York","","City","NY","New York","Middle Atlantic","Northeast","1A","Cities 1,000,000 or over",25-NOV-91,,,0,,,"Unknown","",1,"Destruction/Damage/Vandalism of Property",0,"Other/Unknown","Anti-Jewish","Business","S","S"
4077,1991,"NY0303000","New York","","City","NY","New York","Middle Atlantic","Northeast","1A","Cities 1,000,000 or over",11-NOV-91,,,0,,,"Unknown","",1,"Destruction/Damage/Vandalism of Property",0,"Other/Unknown","Anti-Black or African American","Other","S","S"
4078,1991,"NY0303000","New York","","City","NY","New York","Middle Atlantic","Northeast","1A","Cities 1,000,000 or over",30-NOV-91,,,0,,,"Unknown","",1,"Destruction/Damage/Vandalism of Property",0,"Residence/Home","Anti-Jewish","Other","S","S"
4079,1991,"NY0303000","New York","","City","NY","New York","Middle Atlantic","Northeast","1A","Cities 1,000,000 or over",24-NOV-91,,,0,,,"Unknown","",1,"Destruction/Damage/Vandalism of Property",0,"Residence/Home","Anti-Jewish","Other","S","S"
4080,1991,"NY0303000","New York","","City","NY","New York","Middle Atlantic","Northeast","1A","Cities 1,000,000 or over",22-NOV-91,,,0,,,"Unknown","",1,"Destruction/Damage/Vandalism of Property",0,"Residence/Home","Anti-Black or African American","Other","S","S"
4081,1991,"NY0303000","New York","","City","NY","New York","Middle Atlantic","Northeast","1A","Cities 1,000,000 or over",21-DEC-91,,,0,,,"Unknown","",1,"Destruction/Damage/Vandalism of Property",0,"Residence/Home","Anti-Jewish","Other","S","S"
4082,1991,"NY0303000","New York","","City","NY","New York","Middle Atlantic","Northeast","1A","Cities 1,000,000 or over",25-DEC-91,,,0,,,"Unknown","",2,"Robbery",2,"Other/Unknown","Anti-Gay (Male)","Individual","S","S"
4083,1991,"NY0303000","New York","","City","NY","New York","Middle Atlantic","Northeast","1A","Cities 1,000,000 or over",30-DEC-91,,,0,,,"Unknown","",1,"Destruction/Damage/Vandalism of Property",0,"Church/Synagogue/Temple/Mosque","Anti-Jewish","Religious Organization","S","S"
4084,1991,"NY0303000","New York","","City","NY","New York","Middle Atlantic","Northeast","1A","Cities 1,000,000 or over",17-DEC-91,,,1,,,"Black or African American","",1,"Intimidation",1,"Other/Unknown","Anti-Other Race/Ethnicity/Ancestry","Individual","S","S"
4085,1991,"NY0303000","New York","","City","NY","New York","Middle Atlantic","Northeast","1A","Cities 1,000,000 or over",08-APR-91,,,1,,,"Unknown","",1,"Aggravated Assault",1,"Other/Unknown","Anti-Lesbian (Female)","Individual","S","S"
4086,1991,"NY0303000","New York","","City","NY","New York","Middle Atlantic","Northeast","1A","Cities 1,000,000 or over",22-MAR-91,,,0,,,"Unknown","",1,"Aggravated Assault",1,"Other/Unknown","Anti-Gay (Male)","Individual","S","S"
4087,1991,"NY0303000","New York","","City","NY","New York","Middle Atlantic","Northeast","1A","Cities 1,000,000 or over",23-MAR-91,,,1,,,"White","",1,"Intimidation",1,"Other/Unknown","Anti-Black or African American","Individual","S","S"
4088,1991,"NY0303000","New York","","City","NY","New York","Middle Atlantic","Northeast","1A","Cities 1,000,000 or over",22-MAR-91,,,0,,,"Unknown","",1,"Intimidation",1,"Other/Unknown","Anti-Black or African American","Individual","S","S"
4089,1991,"NY0303000","New York","","City","NY","New York","Middle Atlantic","Northeast","1A","Cities 1,000,000 or over",22-MAR-91,,,0,,,"Unknown","",1,"Intimidation",1,"Other/Unknown","Anti-Black or African American","Individual","S","S"
4090,1991,"NY0303000","New York","","City","NY","New York","Middle Atlantic","Northeast","1A","Cities 1,000,000 or over",27-MAR-91,,,0,,,"White","",1,"Aggravated Assault",1,"Other/Unknown","Anti-Black or African American","Individual","S","S"
4091,1991,"NY0303000","New York","","City","NY","New York","Middle Atlantic","Northeast","1A","Cities 1,000,000 or over",31-MAR-91,,,0,,,"Unknown","",1,"Aggravated Assault",1,"Other/Unknown","Anti-Gay (Male)","Individual","S","S"
4092,1991,"NY0303000","New York","","City","NY","New York","Middle Atlantic","Northeast","1A","Cities 1,000,000 or over",11-APR-91,,,1,,,"White","",1,"Intimidation",1,"Other/Unknown","Anti-Gay (Male)","Individual","S","S"
4093,1991,"NY0303000","New York","","City","NY","New York","Middle Atlantic","Northeast","1A","Cities 1,000,000 or over",07-APR-91,,,3,,,"Unknown","",1,"Aggravated Assault",1,"Other/Unknown","Anti-Gay (Male)","Individual","S","S"
4094,1991,"NY0303000","New York","","City","NY","New York","Middle Atlantic","Northeast","1A","Cities 1,000,000 or over",12-APR-91,,,0,,,"White","",1,"Aggravated Assault",1,"Other/Unknown","Anti-Jewish","Individual","S","S"
4095,1991,"NY0303000","New York","","City","NY","New York","Middle Atlantic","Northeast","1A","Cities 1,000,000 or over",15-APR-91,,,1,,,"Black or African American","",1,"Aggravated Assault",1,"Other/Unknown","Anti-White","Individual","S","S"
4096,1991,"NY0303000","New York","","City","NY","New York","Middle Atlantic","Northeast","1A","Cities 1,000,000 or over",16-APR-91,,,1,,,"White","",1,"Intimidation",1,"Other/Unknown","Anti-Black or African American","Individual","S","S"
4097,1991,"NY0303000","New York","","City","NY","New York","Middle Atlantic","Northeast","1A","Cities 1,000,000 or over",19-APR-91,,,0,,,"Unknown","",1,"Aggravated Assault",1,"Other/Unknown","Anti-White","Individual","S","S"
4098,1991,"NY0303000","New York","","City","NY","New York","Middle Atlantic","Northeast","1A","Cities 1,000,000 or over",30-APR-91,,,1,,,"White","",1,"Intimidation",1,"Other/Unknown","Anti-Gay (Male)","Individual","S","S"
4099,1991,"NY0303000","New York","","City","NY","New York","Middle Atlantic","Northeast","1A","Cities 1,000,000 or over",27-APR-91,,,0,,,"Unknown","",1,"Intimidation",1,"Other/Unknown","Anti-Gay (Male)","Individual","S","S"
4100,1991,"NY0303000","New York","","City","NY","New York","Middle Atlantic","Northeast","1A","Cities 1,000,000 or over",06-MAY-91,,,0,,,"Black or African American","",1,"Intimidation",1,"Other/Unknown","Anti-White","Individual","S","S"
4101,1991,"NY0303000","New York","","City","NY","New York","Middle Atlantic","Northeast","1A","Cities 1,000,000 or over",03-MAY-91,,,0,,,"Unknown","",1,"Intimidation",1,"Other/Unknown","Anti-Jewish","Individual","S","S"
4102,1991,"NY0303000","New York","","City","NY","New York","Middle Atlantic","Northeast","1A","Cities 1,000,000 or over",10-MAY-91,,,0,,,"Unknown","",1,"Aggravated Assault",1,"Other/Unknown","Anti-Gay (Male)","Individual","S","S"
4103,1991,"NY0303000","New York","","City","NY","New York","Middle Atlantic","Northeast","1A","Cities 1,000,000 or over",13-MAY-91,,,1,,,"Black or African American","",1,"Intimidation",1,"Other/Unknown","Anti-Jewish","Individual","S","S"
4104,1991,"NY0303000","New York","","City","NY","New York","Middle Atlantic","Northeast","1A","Cities 1,000,000 or over",16-MAY-91,,,1,,,"White","",1,"Aggravated Assault",1,"Other/Unknown","Anti-Gay (Male)","Individual","S","S"
4105,1991,"NY0303000","New York","","City","NY","New York","Middle Atlantic","Northeast","1A","Cities 1,000,000 or over",18-MAY-91,,,1,,,"White","",1,"Aggravated Assault",1,"Other/Unknown","Anti-Other Race/Ethnicity/Ancestry","Individual","S","S"
4106,1991,"NY0303000","New York","","City","NY","New York","Middle Atlantic","Northeast","1A","Cities 1,000,000 or over",20-MAY-91,,,0,,,"White","",1,"Aggravated Assault",1,"Other/Unknown","Anti-Gay (Male)","Individual","S","S"
4107,1991,"NY0303000","New York","","City","NY","New York","Middle Atlantic","Northeast","1A","Cities 1,000,000 or over",21-MAY-91,,,0,,,"White","",1,"Aggravated Assault",1,"Other/Unknown","Anti-Gay (Male)","Individual","S","S"
4108,1991,"NY0303000","New York","","City","NY","New York","Middle Atlantic","Northeast","1A","Cities 1,000,000 or over",23-MAY-91,,,0,,,"Unknown","",1,"Intimidation",1,"Other/Unknown","Anti-Jewish","Individual","S","S"
4109,1991,"NY0303000","New York","","City","NY","New York","Middle Atlantic","Northeast","1A","Cities 1,000,000 or over",24-MAY-91,,,1,,,"Black or African American","",1,"Aggravated Assault",1,"Other/Unknown","Anti-White","Individual","S","S"
4110,1991,"NY0303000","New York","","City","NY","New York","Middle Atlantic","Northeast","1A","Cities 1,000,000 or over",29-MAY-91,,,0,,,"Unknown","",1,"Intimidation",1,"Other/Unknown","Anti-Black or African American","Individual","S","S"
4111,1991,"NY0303000","New York","","City","NY","New York","Middle Atlantic","Northeast","1A","Cities 1,000,000 or over",31-MAY-91,,,0,,,"Unknown","",1,"Intimidation",1,"Other/Unknown","Anti-Gay (Male)","Individual","S","S"
4112,1991,"NY0303000","New York","","City","NY","New York","Middle Atlantic","Northeast","1A","Cities 1,000,000 or over",04-JUN-91,,,1,,,"White","",1,"Intimidation",1,"Other/Unknown","Anti-Black or African American","Individual","S","S"
4113,1991,"NY0303000","New York","","City","NY","New York","Middle Atlantic","Northeast","1A","Cities 1,000,000 or over",07-JUN-91,,,2,,,"White","",1,"Aggravated Assault",1,"Other/Unknown","Anti-Gay (Male)","Individual","S","S"
4114,1991,"NY0303000","New York","","City","NY","New York","Middle Atlantic","Northeast","1A","Cities 1,000,000 or over",08-JUN-91,,,0,,,"Unknown","",1,"Intimidation",1,"Other/Unknown","Anti-Other Race/Ethnicity/Ancestry","Individual","S","S"
4115,1991,"NY0303000","New York","","City","NY","New York","Middle Atlantic","Northeast","1A","Cities 1,000,000 or over",08-JUN-91,,,0,,,"Unknown","",1,"Intimidation",1,"Other/Unknown","Anti-Jewish","Individual","S","S"
4116,1991,"NY0303000","New York","","City","NY","New York","Middle Atlantic","Northeast","1A","Cities 1,000,000 or over",12-JUN-91,,,2,,,"Black or African American","",1,"Aggravated Assault",1,"Other/Unknown","Anti-White","Individual","S","S"
4117,1991,"NY0303000","New York","","City","NY","New York","Middle Atlantic","Northeast","1A","Cities 1,000,000 or over",18-JUN-91,,,1,,,"Black or African American","",1,"Aggravated Assault",1,"Other/Unknown","Anti-Gay (Male)","Individual","S","S"
4118,1991,"NY0303000","New York","","City","NY","New York","Middle Atlantic","Northeast","1A","Cities 1,000,000 or over",17-JUN-91,,,0,,,"Unknown","",1,"Intimidation",1,"Other/Unknown","Anti-Gay (Male)","Individual","S","S"
4119,1991,"NY0303000","New York","","City","NY","New York","Middle Atlantic","Northeast","1A","Cities 1,000,000 or over",20-JUN-91,,,0,,,"Black or African American","",1,"Intimidation",1,"Other/Unknown","Anti-Gay (Male)","Individual","S","S"
4120,1991,"NY0303000","New York","","City","NY","New York","Middle Atlantic","Northeast","1A","Cities 1,000,000 or over",27-JUN-91,,,0,,,"Unknown","",1,"Intimidation",1,"Other/Unknown","Anti-Other Race/Ethnicity/Ancestry","Individual","S","S"
3870,1991,"NY0310000","Niagara","","County","NY","New York","Middle Atlantic","Northeast","9B","MSA counties from 25,000 thru 99,999",02-JAN-91,,,0,,,"White","",1,"Intimidation",1,"Other/Unknown","Anti-Black or African American","Individual","S","S"
1814,1991,"NY0310200","Niagara Falls","","City","NY","New York","Middle Atlantic","Northeast","3","Cities from 50,000 thru 99,999",22-MAR-91,,,0,,,"Black or African American","",1,"Robbery",1,"Other/Unknown","Anti-White","Individual","S","S"
1815,1991,"NY0310200","Niagara Falls","","City","NY","New York","Middle Atlantic","Northeast","3","Cities from 50,000 thru 99,999",21-FEB-91,,,1,,,"Black or African American","",1,"Aggravated Assault",1,"Other/Unknown","Anti-White","Individual","S","S"
1816,1991,"NY0310200","Niagara Falls","","City","NY","New York","Middle Atlantic","Northeast","3","Cities from 50,000 thru 99,999",20-JUN-91,,,0,,,"Black or African American","",1,"Intimidation",1,"Other/Unknown","Anti-White","Individual","S","S"
1817,1991,"NY0310200","Niagara Falls","","City","NY","New York","Middle Atlantic","Northeast","3","Cities from 50,000 thru 99,999",20-JUN-91,,,0,,,"Black or African American","",1,"Intimidation",1,"Other/Unknown","Anti-White","Individual","S","S"
3871,1991,"NY0310200","Niagara Falls","","City","NY","New York","Middle Atlantic","Northeast","3","Cities from 50,000 thru 99,999",08-FEB-91,,,1,,,"Black or African American","",1,"Intimidation",1,"Other/Unknown","Anti-Black or African American","Individual","S","S"
3872,1991,"NY0310200","Niagara Falls","","City","NY","New York","Middle Atlantic","Northeast","3","Cities from 50,000 thru 99,999",04-APR-91,,,0,,,"Unknown","",1,"Aggravated Assault",1,"Other/Unknown","Anti-White","Individual","S","S"
3873,1991,"NY0310200","Niagara Falls","","City","NY","New York","Middle Atlantic","Northeast","3","Cities from 50,000 thru 99,999",14-JUN-91,,,0,,,"Unknown","",1,"Intimidation",1,"Other/Unknown","Anti-Black or African American","Individual","S","S"
3874,1991,"NY0310200","Niagara Falls","","City","NY","New York","Middle Atlantic","Northeast","3","Cities from 50,000 thru 99,999",20-JUN-91,,,0,,,"Black or African American","",1,"Aggravated Assault",1,"Other/Unknown","Anti-White","Individual","S","S"
3875,1991,"NY0310200","Niagara Falls","","City","NY","New York","Middle Atlantic","Northeast","3","Cities from 50,000 thru 99,999",28-OCT-91,,,0,,,"White","",1,"Intimidation",1,"Other/Unknown","Anti-Black or African American","Individual","S","S"
