INCIDENT_ID,DATA_YEAR,ORI,PUB_AGENCY_NAME,PUB_AGENCY_UNIT,AGENCY_TYPE_NAME,STATE_ABBR,STATE_NAME,DIVISION_NAME,REGION_NAME,POPULATION_GROUP_CODE,POPULATION_GROUP_DESC,INCIDENT_DATE,ADULT_VICTIM_COUNT,JUVENILE_VICTIM_COUNT,TOTAL_OFFENDER_COUNT,ADULT_OFFENDER_COUNT,JUVENILE_OFFENDER_COUNT,OFFENDER_RACE,OFFENDER_ETHNICITY,VICTIM_COUNT,OFFENSE_NAME,TOTAL_INDIVIDUAL_VICTIMS,LOCATION_NAME,BIAS_DESC,VICTIM_TYPES,MULTIPLE_OFFENSE,MULTIPLE_BIAS
310439,2018,IL0450100,Aurora,,City,IL,Illinois,East North Central,Midwest,2,"Cities from 100,000 thru 249,999",2-Oct-18,1,0,0,,,Unknown,Unknown,1,Destruction/Damage/Vandalism of Property,1,Residence/Home,Anti-Hispanic or Latino,Individual,S,S
349903,2018,IL0450600,Elgin,,City,IL,Illinois,East North Central,Midwest,2,"Cities from 100,000 thru 249,999",2-Oct-18,2,0,0,,,Unknown,Unknown,2,Intimidation,2,Residence/Home,Anti-Islamic (Muslim),Individual,S,S
349904,2018,IL0450600,Elgin,,City,IL,Illinois,East North Central,Midwest,2,"Cities from 100,000 thru 249,999",5-Sep-18,1,0,1,,,White,Unknown,1,Simple Assault,1,Parking/Drop Lot/Garage,Anti-Gay (Male),Individual,S,S
302050,2018,IL0460000,Kankakee,,County,IL,Illinois,East North Central,Midwest,9B,"MSA counties from 25,000 thru 99,999",4-Sep-18,2,0,0,,,Unknown,Unknown,2,Destruction/Damage/Vandalism of Property,2,Residence/Home,Anti-Black or African American,Individual,S,S
302051,2018,IL0461000,Herscher,,City,IL,Illinois,East North Central,Midwest,7,"Cities under 2,500",1-Jul-18,1,0,1,1,0,White,Unknown,1,Intimidation,1,Residence/Home,Anti-Black or African American,Individual,S,S
309918,2018,IL0480400,Galesburg,,City,IL,Illinois,East North Central,Midwest,4,"Cities from 25,000 thru 49,999",1-Oct-18,2,0,1,1,0,Black or African American,Unknown,2,Intimidation,2,Highway/Road/Alley/Street/Sidewalk,Anti-White,Individual,S,S
390906,2018,IL0480400,Galesburg,,City,IL,Illinois,East North Central,Midwest,4,"Cities from 25,000 thru 49,999",17-May-18,1,0,1,1,0,White,Unknown,1,Intimidation,1,School-Elementary/Secondary,Anti-Black or African American,Individual,S,S
280600,2018,IL0550500,Western Illinois University,,University or College,IL,Illinois,East North Central,Midwest,7,"Cities under 2,500",16-Feb-18,1,0,4,,,White,Unknown,1,Destruction/Damage/Vandalism of Property,1,School-College/University,Anti-Gay (Male),Individual,S,S
302052,2018,IL0561000,Marengo,,City,IL,Illinois,East North Central,Midwest,6,"Cities from 2,500 thru 9,999",29-Sep-18,0,1,1,0,1,Unknown,Unknown,1,Simple Assault,1,School-Elementary/Secondary,"Anti-Lesbian, Gay, Bisexual, or Transgender (Mixed Group)",Individual,S,S
310436,2018,IL0570200,Normal,,City,IL,Illinois,East North Central,Midwest,3,"Cities from 50,000 thru 99,999",6-Jul-18,1,0,1,1,0,White,Unknown,1,Intimidation,1,Restaurant,Anti-Black or African American,Individual,S,S
348655,2018,IL0570200,Normal,,City,IL,Illinois,East North Central,Midwest,3,"Cities from 50,000 thru 99,999",11-Nov-18,1,0,1,1,0,White,Unknown,1,Intimidation,1,Service/Gas Station,Anti-Black or African American,Individual,S,S
361708,2018,IL0720700,Peoria,,City,IL,Illinois,East North Central,Midwest,2,"Cities from 100,000 thru 249,999",21-May-18,4,0,1,1,0,Black or African American,Unknown,4,Aggravated Assault,4,Bar/Nightclub,Anti-Hispanic or Latino,Individual,S,S
361712,2018,IL0720700,Peoria,,City,IL,Illinois,East North Central,Midwest,2,"Cities from 100,000 thru 249,999",31-Mar-18,1,0,1,0,1,Black or African American,Unknown,1,Simple Assault,1,Residence/Home,Anti-Transgender,Individual,S,S
279234,2018,IL0730000,Perry,,County,IL,Illinois,East North Central,Midwest,8D,"Non-MSA counties under 10,000",1-Jan-18,1,0,3,2,1,White,Unknown,1,Destruction/Damage/Vandalism of Property,1,Residence/Home,Anti-Black or African American,Individual,S,S
309919,2018,IL0900300,East Peoria,,City,IL,Illinois,East North Central,Midwest,5,"Cities from 10,000 thru 24,999",18-Sep-18,2,0,0,,,Unknown,Unknown,2,Not Specified,2,Residence/Home,Anti-Other Race/Ethnicity/Ancestry,Individual,S,S
280601,2018,IL0990000,Will,,County,IL,Illinois,East North Central,Midwest,9A,"MSA counties 100,000 or over",1-Feb-18,1,0,1,1,0,Black or African American,Unknown,1,Aggravated Assault,1,Government/Public Building,Anti-White,Individual,S,S
293536,2018,IL0990500,Crete,,City,IL,Illinois,East North Central,Midwest,6,"Cities from 2,500 thru 9,999",25-May-18,1,0,1,1,0,White,Unknown,1,Aggravated Assault,1,Other/Unknown,Anti-Black or African American,Individual,S,S
310440,2018,IL0990700,Joliet,,City,IL,Illinois,East North Central,Midwest,2,"Cities from 100,000 thru 249,999",16-Oct-18,,,0,,,Unknown,Unknown,1,Destruction/Damage/Vandalism of Property,,Church/Synagogue/Temple/Mosque,Anti-Jewish,Religious Organization,S,S
361710,2018,IL0990700,Joliet,,City,IL,Illinois,East North Central,Midwest,2,"Cities from 100,000 thru 249,999",20-Nov-18,,,0,,,Unknown,Unknown,1,Destruction/Damage/Vandalism of Property,,Church/Synagogue/Temple/Mosque,Anti-Jewish,Religious Organization,S,S
361711,2018,IL0990700,Joliet,,City,IL,Illinois,East North Central,Midwest,2,"Cities from 100,000 thru 249,999",20-Nov-18,,,0,,,Unknown,Unknown,1,Destruction/Damage/Vandalism of Property,,Church/Synagogue/Temple/Mosque,Anti-Jewish,Religious Organization,S,S
279235,2018,IL0991100,Plainfield,,City,IL,Illinois,East North Central,Midwest,4,"Cities from 25,000 thru 49,999",14-Jan-18,1,0,1,1,0,White,Unknown,1,Simple Assault,1,Restaurant,Anti-Transgender,Individual,S,S
280602,2018,IL0991100,Plainfield,,City,IL,Illinois,East North Central,Midwest,4,"Cities from 25,000 thru 49,999",1-Feb-18,2,0,2,2,0,Unknown,Unknown,2,Simple Assault,2,Drug Store/Doctor's Office/Hospital,Anti-Black or African American,Individual,S,S
390903,2018,IL0991300,Romeoville,,City,IL,Illinois,East North Central,Midwest,4,"Cities from 25,000 thru 49,999",2-Sep-18,2,0,1,1,0,White,Unknown,2,Aggravated Assault,2,Service/Gas Station,Anti-Hispanic or Latino,Individual,S,S
694910,2018,IL1010400,Rockford,,City,IL,Illinois,East North Central,Midwest,2,"Cities from 100,000 thru 249,999",16-Sep-18,2,0,6,1,5,Black or African American,Unknown,2,Simple Assault,2,Highway/Road/Alley/Street/Sidewalk,Anti-White,Individual,S,S
694931,2018,IL1010400,Rockford,,City,IL,Illinois,East North Central,Midwest,2,"Cities from 100,000 thru 249,999",17-Jun-18,2,0,2,2,0,Black or African American,Not Hispanic or Latino,2,Aggravated Assault,2,Service/Gas Station,Anti-Gay (Male),Individual,S,S
694934,2018,IL1010400,Rockford,,City,IL,Illinois,East North Central,Midwest,2,"Cities from 100,000 thru 249,999",23-May-18,1,0,1,1,0,White,Not Hispanic or Latino,1,Intimidation,1,Residence/Home,Anti-Black or African American,Individual,S,S
694950,2018,IL1010400,Rockford,,City,IL,Illinois,East North Central,Midwest,2,"Cities from 100,000 thru 249,999",6-Nov-18,0,0,0,,,Unknown,Unknown,1,Destruction/Damage/Vandalism of Property,0,Residence/Home,Anti-Black or African American;Anti-Gay (Male),Business,S,M
409803,2018,ILCPD0000,Chicago,,City,IL,Illinois,East North Central,Midwest,1A,"Cities 1,000,000 or over",20-Nov-18,1,0,1,1,0,Black or African American,Unknown,2,Aggravated Assault;Simple Assault,1,Highway/Road/Alley/Street/Sidewalk,Anti-White,Individual,M,S
409804,2018,ILCPD0000,Chicago,,City,IL,Illinois,East North Central,Midwest,1A,"Cities 1,000,000 or over",5-Nov-18,0,1,0,,,Unknown,Unknown,1,Destruction/Damage/Vandalism of Property,1,School-College/University,Anti-Jewish,Individual,S,S
409805,2018,ILCPD0000,Chicago,,City,IL,Illinois,East North Central,Midwest,1A,"Cities 1,000,000 or over",8-Oct-18,1,0,3,3,0,Asian,Unknown,1,Simple Assault,1,Bar/Nightclub,Anti-Black or African American,Individual,S,S
409806,2018,ILCPD0000,Chicago,,City,IL,Illinois,East North Central,Midwest,1A,"Cities 1,000,000 or over",4-Oct-18,1,0,2,2,0,Black or African American,Unknown,1,Simple Assault,1,Highway/Road/Alley/Street/Sidewalk,Anti-Gay (Male),Individual,S,S
409807,2018,ILCPD0000,Chicago,,City,IL,Illinois,East North Central,Midwest,1A,"Cities 1,000,000 or over",6-Nov-18,1,0,1,1,0,White,Hispanic or Latino,1,Robbery,1,Highway/Road/Alley/Street/Sidewalk,Anti-Gay (Male),Individual,S,S
409808,2018,ILCPD0000,Chicago,,City,IL,Illinois,East North Central,Midwest,1A,"Cities 1,000,000 or over",21-Oct-18,1,0,0,,,Unknown,Unknown,1,Destruction/Damage/Vandalism of Property,1,Residence/Home,Anti-Black or African American,Individual,S,S
409809,2018,ILCPD0000,Chicago,,City,IL,Illinois,East North Central,Midwest,1A,"Cities 1,000,000 or over",15-Oct-18,1,0,1,1,0,Asian,Unknown,1,Intimidation,1,Commercial/Office Building,Anti-Black or African American,Individual,S,S
409810,2018,ILCPD0000,Chicago,,City,IL,Illinois,East North Central,Midwest,1A,"Cities 1,000,000 or over",3-Nov-18,1,0,1,1,0,White,Unknown,1,Destruction/Damage/Vandalism of Property,1,Residence/Home,Anti-Jewish,Individual,S,S
409812,2018,ILCPD0000,Chicago,,City,IL,Illinois,East North Central,Midwest,1A,"Cities 1,000,000 or over",14-Dec-18,1,0,1,1,0,White,Hispanic or Latino,1,Intimidation,1,Highway/Road/Alley/Street/Sidewalk,Anti-White,Individual,S,S
409813,2018,ILCPD0000,Chicago,,City,IL,Illinois,East North Central,Midwest,1A,"Cities 1,000,000 or over",12-Dec-18,1,0,0,,,Unknown,Unknown,1,Intimidation,1,Church/Synagogue/Temple/Mosque,Anti-Hispanic or Latino,Individual,S,S
409814,2018,ILCPD0000,Chicago,,City,IL,Illinois,East North Central,Midwest,1A,"Cities 1,000,000 or over",4-Jul-18,1,0,1,1,0,White,Hispanic or Latino,1,Intimidation,1,Highway/Road/Alley/Street/Sidewalk,Anti-Asian,Individual,S,S
409815,2018,ILCPD0000,Chicago,,City,IL,Illinois,East North Central,Midwest,1A,"Cities 1,000,000 or over",8-Aug-18,1,1,1,1,0,White,Unknown,2,Intimidation,2,Highway/Road/Alley/Street/Sidewalk,Anti-Jewish,Individual,S,S
409816,2018,ILCPD0000,Chicago,,City,IL,Illinois,East North Central,Midwest,1A,"Cities 1,000,000 or over",4-Jul-18,1,0,1,1,0,Black or African American,Unknown,1,Intimidation,1,Other/Unknown,Anti-Asian,Individual,S,S
409817,2018,ILCPD0000,Chicago,,City,IL,Illinois,East North Central,Midwest,1A,"Cities 1,000,000 or over",17-Apr-18,1,0,4,0,4,White,Unknown,1,Aggravated Assault,1,Highway/Road/Alley/Street/Sidewalk,Anti-Black or African American,Individual,S,S
409818,2018,ILCPD0000,Chicago,,City,IL,Illinois,East North Central,Midwest,1A,"Cities 1,000,000 or over",3-Jul-18,1,0,1,1,0,Black or African American,Unknown,1,Intimidation,1,Service/Gas Station,Anti-Arab,Individual,S,S
409819,2018,ILCPD0000,Chicago,,City,IL,Illinois,East North Central,Midwest,1A,"Cities 1,000,000 or over",15-Apr-18,2,0,2,2,0,Black or African American,Unknown,2,Intimidation;Simple Assault,2,Air/Bus/Train Terminal,Anti-Lesbian (Female),Individual,M,S
409820,2018,ILCPD0000,Chicago,,City,IL,Illinois,East North Central,Midwest,1A,"Cities 1,000,000 or over",23-Jun-18,1,0,3,3,0,White,Hispanic or Latino,1,Intimidation,1,Air/Bus/Train Terminal,Anti-Gay (Male),Individual,S,S
409821,2018,ILCPD0000,Chicago,,City,IL,Illinois,East North Central,Midwest,1A,"Cities 1,000,000 or over",16-Apr-18,0,2,3,0,3,Black or African American,Unknown,2,Intimidation;Simple Assault,2,Highway/Road/Alley/Street/Sidewalk,Anti-Gay (Male),Individual,M,S
409822,2018,ILCPD0000,Chicago,,City,IL,Illinois,East North Central,Midwest,1A,"Cities 1,000,000 or over",3-May-18,1,0,1,1,0,Black or African American,Unknown,1,Simple Assault,1,Residence/Home,Anti-Gay (Male),Individual,S,S
409824,2018,ILCPD0000,Chicago,,City,IL,Illinois,East North Central,Midwest,1A,"Cities 1,000,000 or over",30-Aug-18,1,0,0,,,Unknown,Unknown,1,Intimidation,1,Other/Unknown,Anti-Gay (Male),Individual,S,S
409825,2018,ILCPD0000,Chicago,,City,IL,Illinois,East North Central,Midwest,1A,"Cities 1,000,000 or over",13-Sep-18,1,0,0,,,Unknown,Unknown,1,Intimidation,1,Residence/Home,Anti-Hispanic or Latino,Individual,S,S
409826,2018,ILCPD0000,Chicago,,City,IL,Illinois,East North Central,Midwest,1A,"Cities 1,000,000 or over",27-May-18,2,0,1,1,0,Asian,Unknown,1,Simple Assault,2,Residence/Home,Anti-Gay (Male),Individual,S,S
409827,2018,ILCPD0000,Chicago,,City,IL,Illinois,East North Central,Midwest,1A,"Cities 1,000,000 or over",19-Aug-18,1,0,1,,,White,Unknown,1,Intimidation,1,Other/Unknown,Anti-Other Religion,Individual,S,S
409828,2018,ILCPD0000,Chicago,,City,IL,Illinois,East North Central,Midwest,1A,"Cities 1,000,000 or over",26-Sep-18,1,0,1,1,0,Black or African American,Unknown,1,Destruction/Damage/Vandalism of Property,1,Highway/Road/Alley/Street/Sidewalk,Anti-Gay (Male),Individual,S,S
409830,2018,ILCPD0000,Chicago,,City,IL,Illinois,East North Central,Midwest,1A,"Cities 1,000,000 or over",11-Apr-18,1,0,1,1,0,Black or African American,Unknown,1,Aggravated Assault,1,School-College/University,Anti-Hispanic or Latino,Individual,S,S
409832,2018,ILCPD0000,Chicago,,City,IL,Illinois,East North Central,Midwest,1A,"Cities 1,000,000 or over",16-Aug-18,1,0,2,2,0,White,Unknown,1,Aggravated Assault,1,Other/Unknown,Anti-Black or African American,Individual,S,S
409833,2018,ILCPD0000,Chicago,,City,IL,Illinois,East North Central,Midwest,1A,"Cities 1,000,000 or over",1-Jun-18,2,0,1,1,0,White,Unknown,2,Intimidation,2,Restaurant,Anti-Black or African American,Individual,S,S
409834,2018,ILCPD0000,Chicago,,City,IL,Illinois,East North Central,Midwest,1A,"Cities 1,000,000 or over",12-May-18,1,0,1,,,Unknown,Unknown,1,Intimidation,1,Other/Unknown,Anti-Black or African American,Individual,S,S
409835,2018,ILCPD0000,Chicago,,City,IL,Illinois,East North Central,Midwest,1A,"Cities 1,000,000 or over",5-May-18,1,0,1,1,0,Black or African American,Unknown,1,Intimidation,1,Highway/Road/Alley/Street/Sidewalk,Anti-Black or African American,Individual,S,S
409836,2018,ILCPD0000,Chicago,,City,IL,Illinois,East North Central,Midwest,1A,"Cities 1,000,000 or over",12-Aug-18,1,0,1,1,0,White,Unknown,1,Simple Assault,1,Highway/Road/Alley/Street/Sidewalk,Anti-Black or African American,Individual,S,S
409837,2018,ILCPD0000,Chicago,,City,IL,Illinois,East North Central,Midwest,1A,"Cities 1,000,000 or over",1-Aug-18,1,0,1,1,0,White,Hispanic or Latino,1,Simple Assault,1,Highway/Road/Alley/Street/Sidewalk,Anti-Transgender,Individual,S,S
409838,2018,ILCPD0000,Chicago,,City,IL,Illinois,East North Central,Midwest,1A,"Cities 1,000,000 or over",5-Jul-18,1,0,1,1,0,Black or African American,Unknown,1,Intimidation,1,Highway/Road/Alley/Street/Sidewalk,Anti-Transgender,Individual,S,S
409839,2018,ILCPD0000,Chicago,,City,IL,Illinois,East North Central,Midwest,1A,"Cities 1,000,000 or over",24-May-18,1,0,1,,,Unknown,Unknown,1,Destruction/Damage/Vandalism of Property,1,Highway/Road/Alley/Street/Sidewalk,Anti-White,Individual,S,S
409840,2018,ILCPD0000,Chicago,,City,IL,Illinois,East North Central,Midwest,1A,"Cities 1,000,000 or over",25-Apr-18,1,0,0,,,Unknown,Unknown,1,Intimidation,1,Other/Unknown,Anti-Black or African American,Individual,S,S
409841,2018,ILCPD0000,Chicago,,City,IL,Illinois,East North Central,Midwest,1A,"Cities 1,000,000 or over",19-Jul-18,1,0,0,,,Unknown,Unknown,2,Destruction/Damage/Vandalism of Property;Intimidation,1,Residence/Home,Anti-Black or African American,Individual,M,S
409842,2018,ILCPD0000,Chicago,,City,IL,Illinois,East North Central,Midwest,1A,"Cities 1,000,000 or over",13-Jun-18,1,0,0,,,Unknown,Unknown,2,Destruction/Damage/Vandalism of Property;Intimidation,1,Highway/Road/Alley/Street/Sidewalk;Residence/Home,Anti-Transgender,Individual,M,S
409843,2018,ILCPD0000,Chicago,,City,IL,Illinois,East North Central,Midwest,1A,"Cities 1,000,000 or over",5-Jun-18,1,0,1,1,0,Black or African American,Unknown,1,Simple Assault,1,Highway/Road/Alley/Street/Sidewalk,Anti-White,Individual,S,S
409844,2018,ILCPD0000,Chicago,,City,IL,Illinois,East North Central,Midwest,1A,"Cities 1,000,000 or over",22-Jul-18,2,0,1,0,1,White,Unknown,2,Intimidation;Simple Assault,2,Park/Playground,Anti-Hispanic or Latino,Individual,M,S
409845,2018,ILCPD0000,Chicago,,City,IL,Illinois,East North Central,Midwest,1A,"Cities 1,000,000 or over",26-Sep-18,2,0,1,1,0,White,Unknown,2,Intimidation,2,Residence/Home,Anti-Islamic (Muslim),Individual,S,S
409847,2018,ILCPD0000,Chicago,,City,IL,Illinois,East North Central,Midwest,1A,"Cities 1,000,000 or over",28-May-18,1,0,2,2,0,Asian,Unknown,1,Simple Assault,1,Highway/Road/Alley/Street/Sidewalk,Anti-Gay (Male),Individual,S,S
409848,2018,ILCPD0000,Chicago,,City,IL,Illinois,East North Central,Midwest,1A,"Cities 1,000,000 or over",6-Sep-18,1,0,1,1,0,White,Unknown,1,Simple Assault,1,Highway/Road/Alley/Street/Sidewalk,Anti-Black or African American,Individual,S,S
409849,2018,ILCPD0000,Chicago,,City,IL,Illinois,East North Central,Midwest,1A,"Cities 1,000,000 or over",24-May-18,2,0,3,0,3,Black or African American,Unknown,2,Aggravated Assault,2,Restaurant,Anti-Gay (Male),Individual,S,S
409850,2018,ILCPD0000,Chicago,,City,IL,Illinois,East North Central,Midwest,1A,"Cities 1,000,000 or over",18-May-18,1,0,2,,,Black or African American,Unknown,1,Simple Assault,1,Other/Unknown,Anti-Gay (Male),Individual,S,S
409851,2018,ILCPD0000,Chicago,,City,IL,Illinois,East North Central,Midwest,1A,"Cities 1,000,000 or over",6-Sep-18,1,0,2,2,0,White,Unknown,2,Aggravated Assault;Robbery,1,Highway/Road/Alley/Street/Sidewalk,Anti-Black or African American,Individual,M,S
409852,2018,ILCPD0000,Chicago,,City,IL,Illinois,East North Central,Midwest,1A,"Cities 1,000,000 or over",15-Sep-18,1,0,1,1,0,White,Unknown,1,Simple Assault,1,Highway/Road/Alley/Street/Sidewalk,Anti-Jewish,Individual,S,S
409853,2018,ILCPD0000,Chicago,,City,IL,Illinois,East North Central,Midwest,1A,"Cities 1,000,000 or over",25-Jun-18,1,0,1,1,0,White,Unknown,1,Intimidation,1,Highway/Road/Alley/Street/Sidewalk,Anti-Black or African American,Individual,S,S
409854,2018,ILCPD0000,Chicago,,City,IL,Illinois,East North Central,Midwest,1A,"Cities 1,000,000 or over",27-Aug-18,1,0,1,1,0,Black or African American,Unknown,1,Intimidation,1,Other/Unknown,Anti-Hispanic or Latino,Individual,S,S
409855,2018,ILCPD0000,Chicago,,City,IL,Illinois,East North Central,Midwest,1A,"Cities 1,000,000 or over",15-Jun-18,1,0,1,1,0,Black or African American,Unknown,1,Simple Assault,1,Highway/Road/Alley/Street/Sidewalk,Anti-Jewish,Individual,S,S
409903,2018,ILCPD0000,Chicago,,City,IL,Illinois,East North Central,Midwest,1A,"Cities 1,000,000 or over",25-Sep-18,2,0,1,1,0,White,Unknown,2,Intimidation,2,Residence/Home,Anti-Black or African American,Individual,S,S
409904,2018,ILCPD0000,Chicago,,City,IL,Illinois,East North Central,Midwest,1A,"Cities 1,000,000 or over",5-Apr-18,1,0,1,1,0,White,Unknown,1,Intimidation,1,Highway/Road/Alley/Street/Sidewalk,Anti-Black or African American,Individual,S,S
410003,2018,ILCPD0000,Chicago,,City,IL,Illinois,East North Central,Midwest,1A,"Cities 1,000,000 or over",14-Feb-18,1,0,1,,,Unknown,Unknown,1,Intimidation,1,Church/Synagogue/Temple/Mosque,Anti-Islamic (Muslim),Individual,S,S
410004,2018,ILCPD0000,Chicago,,City,IL,Illinois,East North Central,Midwest,1A,"Cities 1,000,000 or over",6-Mar-18,1,0,1,,,Unknown,Unknown,1,Intimidation,1,Other/Unknown,Anti-Hispanic or Latino,Individual,S,S
410005,2018,ILCPD0000,Chicago,,City,IL,Illinois,East North Central,Midwest,1A,"Cities 1,000,000 or over",12-Feb-18,1,0,2,2,0,White,Unknown,2,Destruction/Damage/Vandalism of Property;Intimidation,1,Residence/Home,Anti-Islamic (Muslim),Individual,M,S
410006,2018,ILCPD0000,Chicago,,City,IL,Illinois,East North Central,Midwest,1A,"Cities 1,000,000 or over",19-Feb-18,2,0,4,,,Black or African American,Unknown,2,Simple Assault,2,Residence/Home,Anti-White,Individual,S,S
410007,2018,ILCPD0000,Chicago,,City,IL,Illinois,East North Central,Midwest,1A,"Cities 1,000,000 or over",1-Mar-18,1,0,1,,,Unknown,Unknown,1,Intimidation,1,Other/Unknown,Anti-Black or African American,Individual,S,S
410008,2018,ILCPD0000,Chicago,,City,IL,Illinois,East North Central,Midwest,1A,"Cities 1,000,000 or over",6-Mar-18,1,0,1,1,0,Black or African American,Unknown,3,Aggravated Assault;Destruction/Damage/Vandalism of Property,1,Department/Discount Store,Anti-Other Race/Ethnicity/Ancestry,Business;Individual,M,S
410009,2018,ILCPD0000,Chicago,,City,IL,Illinois,East North Central,Midwest,1A,"Cities 1,000,000 or over",27-Feb-18,1,0,1,1,0,Black or African American,Unknown,1,Intimidation,1,Highway/Road/Alley/Street/Sidewalk,Anti-Hispanic or Latino,Individual,S,S
410010,2018,ILCPD0000,Chicago,,City,IL,Illinois,East North Central,Midwest,1A,"Cities 1,000,000 or over",28-Mar-18,1,0,2,0,2,Unknown,Unknown,1,Simple Assault,1,Parking/Drop Lot/Garage,Anti-White,Individual,S,S
